uav_id,source_timestamp_s,arrival_ros_s,arrival_monotonic_s,interarrival_ros_ms,interarrival_monotonic_ms
3,1787386050.4154377,1787386050.4164233,16979.565412651,8.547544479370117,8.546204000595026
5,1787386050.4154942,1787386050.4165263,16979.565514944,12.732744216918945,12.73005899929558
8,1787386050.4157789,1787386050.416629,16979.565616605,8.650064468383789,8.649028000945691
4,1787386050.419394,1787386050.4197109,16979.568714468,8.078813552856445,8.08932600193657
6,1787386050.4194837,1787386050.4201865,16979.569178159,8.434295654296875,8.436338001047261
7,1787386050.4196274,1787386050.4202964,16979.569285581,8.133172988891602,8.131835002131993
1,1787386050.4233024,1787386050.4235625,16979.572558724,7.814884185791016,7.799461000104202
5,1787386050.4234781,1787386050.4238992,16979.572889987,7.372856140136719,7.375043001957238
2,1787386050.4272587,1787386050.4275494,16979.576550367,11.247396469116211,11.255146000621608
3,1787386050.427366,1787386050.4278786,16979.576869567,11.455297470092773,11.456915999588091
8,1787386050.4274642,1787386050.4279852,16979.576974474,11.356115341186523,11.357868999766652
4,1787386050.4313502,1787386050.43155,16979.580546288,11.839151382446289,11.83182000022498
6,1787386050.431456,1787386050.4319844,16979.580975926,11.797904968261719,11.797767001553439
7,1787386050.4316602,1787386050.4321468,16979.581140265,11.850357055664062,11.85468399853562
1,1787386050.435423,1787386050.435668,16979.584663778,12.105464935302734,12.105054000130622
2,1787386050.435509,1787386050.4361153,16979.585119545,8.565902709960938,8.569178000470856
3,1787386050.4354606,1787386050.4362633,16979.585254028,8.38470458984375,8.384460998058785
5,1787386050.435597,1787386050.4363656,16979.585353755,12.4664306640625,12.46376799826976
8,1787386050.435701,1787386050.4364567,16979.585444706,8.471488952636719,8.470232001855038
4,1787386050.4393616,1787386050.4395738,16979.588570101,8.023738861083984,8.023812999454094
6,1787386050.4394133,1787386050.4398923,16979.588882218,7.907867431640625,7.906291997642256
7,1787386050.439512,1787386050.4399905,16979.58897902,7.843732833862305,7.838755002012476
1,1787386050.4433093,1787386050.4436119,16979.592613612,7.943868637084961,7.949833998281974
5,1787386050.4434874,1787386050.4441054,16979.593101779,7.739782333374023,7.748023999738507
2,1787386050.447291,1787386050.4476314,16979.596633778,11.516094207763672,11.51423299961607
3,1787386050.4474099,1787386050.4480858,16979.597078675,11.82246208190918,11.824647001049016
8,1787386050.4475307,1787386050.4482112,16979.597201125,11.754512786865234,11.756419000448659
4,1787386050.4513464,1787386050.4515731,16979.600565118,11.999368667602539,11.99501699738903
6,1787386050.451438,1787386050.4520085,16979.601007951,12.116193771362305,12.125733002903871
7,1787386050.4514923,1787386050.4521275,16979.601116936,12.13693618774414,12.137915997300297
1,1787386050.4552798,1787386050.4555116,16979.604506146,11.899709701538086,11.892533999343868
2,1787386050.4553366,1787386050.4559102,16979.604902121,8.278846740722656,8.268342997325817
3,1787386050.4554226,1787386050.4560268,16979.605017848,7.941007614135742,7.93917299961322
5,1787386050.455514,1787386050.456133,16979.605121583,12.027502059936523,12.019804002193268
8,1787386050.4555957,1787386050.4562294,16979.605217343,8.018255233764648,8.016217998374486
4,1787386050.4593494,1787386050.4595518,16979.608543345,7.978677749633789,7.978227000421612
6,1787386050.4594042,1787386050.4598756,16979.60887049,7.867097854614258,7.862538997869706
7,1787386050.4594743,1787386050.4599879,16979.60897676,7.860422134399414,7.859823999751825
1,1787386050.4633071,1787386050.4635682,16979.612563792,8.056640625,8.057646002271213
5,1787386050.463347,1787386050.463904,16979.612894815,7.771015167236328,7.77323199872626
2,1787386050.4672487,1787386050.4674866,16979.616480725,11.576414108276367,11.578604000533232
3,1787386050.4674032,1787386050.4678102,16979.616801148,11.783361434936523,11.783300000388408
8,1787386050.467492,1787386050.4679236,16979.616912998,11.694192886352539,11.695655000949046
4,1787386050.4713569,1787386050.4715579,16979.620549634,12.006044387817383,12.006289001874393
6,1787386050.4714098,1787386050.4719613,16979.620952541,12.085676193237305,12.08205100192572
7,1787386050.4714806,1787386050.472071,16979.621059833,12.083053588867188,12.083073001122102
1,1787386050.475275,1787386050.4754848,16979.624476054,11.916637420654297,11.912261998077156
2,1787386050.4753072,1787386050.475883,16979.624877429,8.396387100219727,8.396704000915634
3,1787386050.4754488,1787386050.4760482,16979.62504327,8.238077163696289,8.24212199950125
5,1787386050.4754562,1787386050.4761956,16979.625185788,12.291669845581055,12.290973001654493
8,1787386050.4756026,1787386050.476301,16979.625289714,8.377313613891602,8.376715999474982
4,1787386050.4793406,1787386050.4795382,16979.628529634,7.9803466796875,7.979999998497078
6,1787386050.4793808,1787386050.4798417,16979.628832433,7.880449295043945,7.8798920003464445
7,1787386050.479462,1787386050.479948,16979.628936929,7.877111434936523,7.877095998992445
1,1787386050.4832206,1787386050.4834614,16979.632455123,7.976531982421875,7.9790689997025765
5,1787386050.4833574,1787386050.4837673,16979.632758002,7.571697235107422,7.572213999083033
2,1787386050.4872794,1787386050.4874814,16979.636472825,11.598348617553711,11.595396001212066
3,1787386050.4873805,1787386050.4877825,16979.63677337,11.734247207641602,11.730099999113008
8,1787386050.4875746,1787386050.4878886,16979.636877015,11.58761978149414,11.58730099996319
4,1787386050.4913616,1787386050.4916675,16979.640670816,12.12930679321289,12.141182000050321
6,1787386050.4914072,1787386050.4921744,16979.641166157,12.332677841186523,12.333723996562185
7,1787386050.4914906,1787386050.4922767,16979.641265313,12.328624725341797,12.328384000284132
1,1787386050.4953225,1787386050.4955926,16979.644587478,12.131214141845703,12.13235500108567
2,1787386050.4953585,1787386050.4958048,16979.644807772,8.323431015014648,8.33494700054871
3,1787386050.4954407,1787386050.4962914,16979.645283747,8.508920669555664,8.510376999765867
5,1787386050.495506,1787386050.4964147,16979.645404053,12.647390365600586,12.64605100004701
8,1787386050.4956214,1787386050.4965165,16979.645510223,8.627891540527344,8.633207999082515
4,1787386050.4993658,1787386050.4995453,16979.648537122,7.877826690673828,7.86630600123317
6,1787386050.4993935,1787386050.499858,16979.648849079,7.683515548706055,7.682922001549741
7,1787386050.499477,1787386050.4999654,16979.648954347,7.688760757446289,7.689034002396511
1,1787386050.50334,1787386050.5035212,16979.652512655,7.928609848022461,7.925177000288386
5,1787386050.503383,1787386050.5038023,16979.652792531,7.387638092041016,7.3884779994841665
2,1787386050.5072489,1787386050.5074697,16979.656461668,11.664867401123047,11.653895999188535
3,1787386050.507415,1787386050.5077624,16979.656754168,11.471033096313477,11.470421002741205
8,1787386050.5074773,1787386050.5078716,16979.656860949,11.355161666870117,11.350725999363931
4,1787386050.511316,1787386050.5115123,16979.660503786,11.966943740844727,11.966663998464355
6,1787386050.5114152,1787386050.511912,16979.660905772,12.054204940795898,12.056693001795793
7,1787386050.5114224,1787386050.512091,16979.661084508,12.125492095947266,12.130160997912753
2,1787386050.515315,1787386050.5155528,16979.664544822,8.083105087280273,8.083153999905335
1,1787386050.5154483,1787386050.5158982,16979.664890192,12.377023696899414,12.37753700115718
3,1787386050.5155015,1787386050.516028,16979.665018353,8.265495300292969,8.264184998552082
5,1787386050.5155604,1787386050.5161378,16979.665126496,12.335538864135742,12.33396499810624
8,1787386050.5156348,1787386050.51623,16979.665218038,8.358478546142578,8.357089001947315
4,1787386050.519398,1787386050.5196047,16979.668595857,8.092403411865234,8.092071002465673
6,1787386050.5194373,1787386050.519899,16979.668889339,7.986783981323242,7.983566996699665
7,1787386050.5195618,1787386050.52,16979.668988766,7.909059524536133,7.9042580000532325
1,1787386050.5233696,1787386050.5235846,16979.672575859,7.686376571655273,7.685666998440865
5,1787386050.5234861,1787386050.5239995,16979.672993423,7.861614227294922,7.866927000577562
2,1787386050.5272572,1787386050.5276263,16979.676625841,12.073516845703125,12.081018998287618
3,1787386050.5273535,1787386050.5280392,16979.677031504,12.011289596557617,12.013151001156075
8,1787386050.5274966,1787386050.5281584,16979.677148243,11.928319931030273,11.930205000680871
4,1787386050.5314062,1787386050.5316465,16979.680647541,12.041807174682617,12.051683999743545
6,1787386050.531446,1787386050.532126,16979.681119108,12.227058410644531,12.229769003170077
7,1787386050.5315502,1787386050.5322366,16979.681225798,12.236595153808594,12.23703199866577
1,1787386050.5353155,1787386050.5355384,16979.684531231,11.95383071899414,11.955371999647468
2,1787386050.535432,1787386050.5358562,16979.684847065,8.229970932006836,8.22122400131775
3,1787386050.5354023,1787386050.5359604,16979.684949408,7.9212188720703125,7.917904000350973
5,1787386050.5354843,1787386050.536135,16979.685128664,12.135505676269531,12.135241002397379
8,1787386050.535542,1787386050.5362628,16979.685252397,8.104324340820312,8.104153999738628
4,1787386050.539373,1787386050.5395749,16979.688566256,7.928371429443359,7.918715000414522
6,1787386050.539408,1787386050.539859,16979.688849489,7.73310661315918,7.73038099941914
7,1787386050.539492,1787386050.5399628,16979.68895113,7.726192474365234,7.725332001427887
1,1787386050.543236,1787386050.5435257,16979.692520639,7.987260818481445,7.989408000867115
5,1787386050.5433538,1787386050.5438845,16979.692874124,7.7495574951171875,7.745459999568993
2,1787386050.5473619,1787386050.5476167,16979.696608313,11.760473251342773,11.76124799894751
3,1787386050.5475278,1787386050.547967,16979.696962629,12.006521224975586,12.013220999506302
8,1787386050.5477104,1787386050.548103,16979.697093335,11.840343475341797,11.84093799747643
4,1787386050.5513697,1787386050.5515642,16979.700556865,11.989355087280273,11.990608996711671
6,1787386050.5514212,1787386050.5519521,16979.700943011,12.093067169189453,12.093522000213852
7,1787386050.5515,1787386050.5520618,16979.701050774,12.099027633666992,12.099644001864363
1,1787386050.5552557,1787386050.5554829,16979.704474309,11.957168579101562,11.953670000366401
2,1787386050.5553355,1787386050.5557978,16979.704791816,8.181095123291016,8.183502999600023
3,1787386050.5553496,1787386050.5559006,16979.704889349,7.933616638183594,7.9267199980677105
5,1787386050.5554078,1787386050.55599,16979.704977775,12.105464935302734,12.103650999051752
8,1787386050.5555794,1787386050.5560863,16979.705074126,7.983207702636719,7.980791000591125
4,1787386050.5593748,1787386050.5596166,16979.708611155,8.052349090576172,8.054290003201459
6,1787386050.559419,1787386050.559957,16979.708946706,8.004903793334961,8.00369499847875
7,1787386050.5595024,1787386050.5600975,16979.709090747,8.035659790039062,8.039972999540623
1,1787386050.5632317,1787386050.5634408,16979.712436736,7.957935333251953,7.962427000165917
5,1787386050.5633585,1787386050.5637107,16979.712700512,7.720708847045898,7.722736998402979
2,1787386050.5672941,1787386050.567501,16979.71649233,11.703252792358398,11.70051400185912
3,1787386050.5674226,1787386050.5678115,16979.716802943,11.91091537475586,11.913594000361627
8,1787386050.5676897,1787386050.5681117,16979.717103348,12.02535629272461,12.029222001729067
6,1787386050.5714355,1787386050.5716248,16979.720615831,11.667728424072266,11.669125000480562
4,1787386050.5715163,1787386050.5719855,16979.720975747,12.368917465209961,12.364591999357799
7,1787386050.5715423,1787386050.5720897,16979.72107826,11.992216110229492,11.987513000349281
1,1787386050.575258,1787386050.575574,16979.724569422,12.133121490478516,12.132685998949455
2,1787386050.5753605,1787386050.5759268,16979.724918979,8.425712585449219,8.426649001194164
3,1787386050.5753176,1787386050.576042,16979.72503116,8.230447769165039,8.228217000578297
5,1787386050.575412,1787386050.576134,16979.72512166,12.423276901245117,12.421148003340932
8,1787386050.5754805,1787386050.5762198,16979.725207442,8.108139038085938,8.104093998554163
4,1787386050.5794227,1787386050.5795941,16979.72858491,7.608652114868164,7.609162999870023
6,1787386050.5794582,1787386050.5798557,16979.72884536,8.230924606323242,8.229529001255287
7,1787386050.5795403,1787386050.5799475,16979.728935489,7.857799530029297,7.857229000364896
1,1787386050.5832524,1787386050.583457,16979.732448262,7.8830718994140625,7.87883999873884
5,1787386050.5833683,1787386050.5837235,16979.732712669,7.589578628540039,7.591008998133475
2,1787386050.5872352,1787386050.5875447,16979.736539923,11.617898941040039,11.620943998423172
3,1787386050.5873837,1787386050.5879202,16979.736909378,11.878252029418945,11.878217999765184
8,1787386050.5874639,1787386050.5880089,16979.736996702,11.789083480834961,11.78925999920466
4,1787386050.5913653,1787386050.591578,16979.740569498,11.983871459960938,11.984587999904761
6,1787386050.5914621,1787386050.5919206,16979.740910088,12.064933776855469,12.064727998222224
7,1787386050.5914304,1787386050.5920045,16979.740992453,12.057065963745117,12.056963998475112
1,1787386050.5952928,1787386050.5955198,16979.74451252,12.062788009643555,12.064258000464179
2,1787386050.5953221,1787386050.5956564,16979.744649958,8.111715316772461,8.110034999845084
3,1787386050.5954192,1787386050.5959442,16979.744934753,8.023977279663086,8.025374998396728
5,1787386050.5956433,1787386050.596058,16979.745046714,12.334346771240234,12.334045000898186
8,1787386050.595676,1787386050.596152,16979.745139909,8.143186569213867,8.143207000102848
4,1787386050.599342,1787386050.599559,16979.748550801,7.981061935424805,7.981302998814499
6,1787386050.5993583,1787386050.5996718,16979.748660767,7.751226425170898,7.750679000309901
7,1787386050.5994747,1787386050.599942,16979.748931146,7.937431335449219,7.938693001051433
1,1787386050.6032493,1787386050.6034687,16979.752459849,7.948875427246094,7.947329002490733
5,1787386050.6033974,1787386050.6037493,16979.752738633,7.691383361816406,7.691918999626068
2,1787386050.6072884,1787386050.6074996,16979.756491236,11.843204498291016,11.841277999337763
3,1787386050.6073942,1787386050.6077812,16979.756771002,11.837005615234375,11.836249002953991
8,1787386050.6074376,1787386050.6078715,16979.756859048,11.719465255737305,11.719139001797885
4,1787386050.611382,1787386050.6115754,16979.760566266,12.01629638671875,12.015464999421965
6,1787386050.6113932,1787386050.611672,16979.760660283,12.000083923339844,11.999515998468269
7,1787386050.6114721,1787386050.6120005,16979.760989602,12.058496475219727,12.058455999067519
1,1787386050.6153305,1787386050.6156507,16979.764647237,12.181997299194336,12.187387997983024
2,1787386050.6154423,1787386050.6160436,16979.765034185,8.543968200683594,8.542948999092914
3,1787386050.6154134,1787386050.6161435,16979.765132039,8.362293243408203,8.361036998394411
5,1787386050.6155815,1787386050.6162422,16979.765230444,12.492895126342773,12.491811001382302
