experiment_id,batch_id,phase,scenario,method,trial,seed,minimum_inter_agent_distance,mean_min_distance,closest_pair,collision_event_count,violation_sample_count,violation_event_count,risk_exposure_time,risk_integral,iapf_activation_time,iapf_activation_ratio,mean_repulsion_norm,max_repulsion_norm,position_saturation_ratio,acceleration_saturation_ratio,peak_acceleration_setpoint,integrated_squared_acceleration,mean_trajectory_deviation,max_trajectory_deviation,actual_path_length,nominal_path_length,path_length_ratio,recovery_time,stall_event_count,safe_completion_ratio,final_formation_error,mission_success,failure_reason
dense_infeasible-M5-t08-be36ba2130,exp08-formal-20260728,stress,dense_infeasible,M5,8,49,1.1961884258997737,2.775668335973734,5-6,0,0,0,0.0,0.0,3.660267114639282,0.3316517872833806,1.1803433007277044,2.2387305941322837,0.0,0.0,0.6716191782396838,1.2518618440154987,0.4917318040844217,1.275732436636929,38.07010581276843,36.44283787892982,1.0446526129289029,,0,1.0,0.2456465572508214,True,none
dense_infeasible-M5-t09-430499bbe6,exp08-formal-20260728,stress,dense_infeasible,M5,9,50,1.192185119839308,2.730216625527857,3-4,0,0,0,0.0,0.0,3.772634267807007,0.3392402542183474,1.2005852433832758,2.258498496330776,0.0,0.0,0.6775495488992328,1.2849760351272312,0.4875759318448104,1.305141450225488,38.05036760642722,36.832753855493415,1.0330579069843893,,0,0.875,0.2291269321321578,False,none
dense_infeasible-M5-t10-bf43362d0f,exp08-formal-20260728,stress,dense_infeasible,M5,10,51,1.18607638349813,2.736067521216024,1-8,0,0,0,0.0,0.0,3.814967393875122,0.3409424960652695,1.1972898759088295,2.304956072417417,0.0,0.0,0.691486821725224,1.284361989999292,0.5018628419069119,1.2643339519886891,38.38083465516633,36.69746535490514,1.0458715413716215,,0,0.75,0.2731352365506334,False,none
grouped_reconfiguration-M0-t01-c7c0ed88fe,exp08-formal-20260728,main,grouped_reconfiguration,M0,1,42,0.1130286151543992,0.8394688207958667,2-6,8,1246,30,62.14994072914124,2.0873880578290573,0.0,0.0,0.0,0.0,0.0,0.0,0.6928672722449094,2.4479176959852738,0.9635445014330344,10.001060726046097,151.48237733074538,98.74944824297924,1.5340073289119902,0.0,0,1.0,0.1874098867526374,False,collision
grouped_reconfiguration-M0-t01-cd9ff0ab48,exp08-formal-20260728,pilot,grouped_reconfiguration,M0,1,9001,0.1329627355863964,0.779258676280775,2-6,15,1377,27,68.64993453025818,4.233214660185553,0.0,0.0,0.0,0.0,0.0,0.0,0.6926051533561592,2.4513439003483763,1.0127830503105018,4.113741084911763,128.80591375769296,98.24873534496489,1.3110185419225764,0.0,0,1.0,0.1955067355696061,False,collision
grouped_reconfiguration-M0-t02-c55a006f78,exp08-formal-20260728,main,grouped_reconfiguration,M0,2,43,0.1433803597186476,0.8261569142729386,1-5,15,1178,49,58.74994397163391,3.4396795656269696,0.0,0.0,0.0,0.0,0.0,0.0,0.6925680778282777,2.4461843714848923,0.9948550494434116,4.4788723735292,127.93896398464722,98.44451117748456,1.299604847993886,0.0,0,1.0,0.1954890122901295,False,collision
grouped_reconfiguration-M0-t02-9dfee0abbe,exp08-formal-20260728,pilot,grouped_reconfiguration,M0,2,9002,0.0838487610499219,0.9868318224152564,2-6,12,1536,31,76.69992685317993,2.408297408577356,0.0,0.0,0.0,0.0,0.0,0.0,0.6928329236912564,2.449506720045677,1.5097981869099215,15.68877242413246,197.8075858140853,97.95429325729476,2.0193865856855067,0.0,1,0.75,1.475382611948224,False,collision
grouped_reconfiguration-M0-t03-eca4e426cd,exp08-formal-20260728,main,grouped_reconfiguration,M0,3,44,0.0475074823101234,0.8338133440257809,1-5,12,1261,31,62.94993996620178,2.771510327180495,0.0,0.0,0.0,0.0,0.0,0.0,0.6936446284312903,2.453368014584667,1.0117826313307203,5.257111103609199,137.26404052728876,98.72598321604802,1.3903537453448864,0.0,0,1.0,0.1984295963694941,False,collision
grouped_reconfiguration-M0-t03-44469eb682,exp08-formal-20260728,pilot,grouped_reconfiguration,M0,3,9003,0.05765043915797,0.7360391520688017,2-6,17,1521,25,75.94992756843567,4.705497340593279,0.0,0.0,0.0,0.0,0.0,0.0,0.6933868775832398,2.4612144100229103,0.8728014482002968,3.940740676632368,120.7077613819991,98.4097566307799,1.2265832729866235,0.0,0,1.0,0.2044497486525871,False,collision
grouped_reconfiguration-M0-t04-a53b640166,exp08-formal-20260728,main,grouped_reconfiguration,M0,4,45,0.1270534482659792,0.7494586709174623,2-6,15,1588,31,79.29992437362671,3.5452511030818865,0.0,0.0,0.0,0.0,0.0,0.0,0.6920775047453526,2.448983743873448,1.0200021740429916,4.2032743263056895,133.85175104941476,98.7443316542549,1.3555385793494008,0.0,0,1.0,0.1929338517065026,False,collision
grouped_reconfiguration-M0-t05-7aab8cddbf,exp08-formal-20260728,main,grouped_reconfiguration,M0,5,46,0.129328040187774,0.7097179360024255,3-7,13,1422,34,70.99993228912354,5.561152428830249,0.0,0.0,0.0,0.0,0.0,0.0,0.6930644492391128,2.447126145214188,0.8988651536371671,4.90993677222671,139.68474571026695,98.80223542247116,1.4137812278536528,0.0,1,1.0,0.2060414692426123,False,collision
grouped_reconfiguration-M0-t06-b56fb06b98,exp08-formal-20260728,main,grouped_reconfiguration,M0,6,47,0.1268400672851475,0.7163981657640904,3-7,15,2438,37,121.79988384246826,6.910221307625225,0.0,0.0,0.0,0.0,0.0,0.0,0.6943784507648247,2.458199398447266,0.9476889928770597,6.619233029392373,155.14597134496867,98.62597323415432,1.5730741736421354,0.0,0,1.0,0.2620096302551518,False,collision
grouped_reconfiguration-M0-t07-2988ffdeea,exp08-formal-20260728,main,grouped_reconfiguration,M0,7,48,0.1112705447212204,0.7216590949124007,3-7,15,1750,28,87.2499167919159,4.732135545343651,0.0,0.0,0.0,0.0,0.0,0.0,0.6926612880431275,2.4531867539970795,0.8959548228405886,3.963276397777935,126.27901536051824,98.30325042857248,1.2845863672867366,0.0,0,1.0,0.1901244444349108,False,collision
grouped_reconfiguration-M0-t08-57fe7490f4,exp08-formal-20260728,main,grouped_reconfiguration,M0,8,49,0.1410423259392278,0.7959775247687996,2-6,15,1658,42,82.74992108345032,4.792412758945528,0.0,0.0,0.0,0.0,0.0,0.0,0.6935529449818688,2.464364619481197,1.1270204970954074,4.880297948870511,145.23459668616118,98.86537180872854,1.469013811702864,0.0,1,1.0,0.1875261174321619,False,collision
grouped_reconfiguration-M0-t09-38c2fb4f4c,exp08-formal-20260728,main,grouped_reconfiguration,M0,9,50,0.1141169340402321,0.826314803917737,2-6,13,1359,27,67.84993529319763,3.780463934894516,0.0,0.0,0.0,0.0,0.0,0.0,0.6924454044964454,2.446850737003663,1.0238296101402735,4.16458670337985,126.39580513343104,98.2321527725646,1.2867050305420191,0.0,0,1.0,0.197025296009975,False,collision
grouped_reconfiguration-M0-t10-5e42dd4ab1,exp08-formal-20260728,main,grouped_reconfiguration,M0,10,51,0.1000547107589492,0.7304381553465836,2-6,15,1487,30,74.19992923736572,5.29359721953019,0.0,0.0,0.0,0.0,0.0,0.0,0.6935545199915186,2.456351138366422,0.9722643709676986,3.838740692320227,124.30356151796896,98.9378638241264,1.2563800825428475,0.0,0,0.875,0.2248195324155141,False,collision
grouped_reconfiguration-M1-t01-60e9c2acab,exp08-formal-20260728,main,grouped_reconfiguration,M1,1,42,0.1915851075013277,1.1015763428536816,1-5,6,244,21,12.19998836517334,0.870631203993333,35.84240007400513,0.9687337030255831,9.919497012052176,3079.876887430641,0.073252599710412,0.0,0.6904949923650805,2.4429895106590718,0.6747655937512621,3.631750080451543,125.10002965920698,98.04116867717218,1.275994884058692,,0,0.5,0.3236831343324154,False,collision
grouped_reconfiguration-M1-t01-20d3cc6eee,exp08-formal-20260728,pilot,grouped_reconfiguration,M1,1,9001,0.1780449628669411,1.0875957419859428,2-6,10,298,20,14.899985790252686,1.3119890114687616,35.69589161872864,0.9647967303909896,10.517017973632532,4625.9365278761925,0.1038157894736842,0.0,0.6924325071530452,2.4501038170614087,0.6964681227193865,3.2266399672616384,130.2938420970242,98.81744131564608,1.318530821708236,,0,0.375,0.3333039519710644,False,collision
grouped_reconfiguration-M1-t02-e0ef96f8dd,exp08-formal-20260728,main,grouped_reconfiguration,M1,2,43,0.1022685960797939,1.1097556736281609,3-7,6,299,18,14.94998574256897,1.1966235260785485,36.5513379573822,0.9881792540502544,30.14165623287573,23376.51816118524,0.0703567197577991,0.0,0.6920281453851317,2.449175055385425,0.7014888420983071,4.09897612929251,128.67438886516348,98.44929568631278,1.3070117766525864,,0,0.375,0.3311713280166533,False,collision
grouped_reconfiguration-M1-t02-cb3bdd5cd9,exp08-formal-20260728,pilot,grouped_reconfiguration,M1,2,9002,0.1400599168946421,1.1174478644173922,1-5,6,148,15,7.399992942810059,0.664176355158215,36.84387159347534,0.9957973752487078,10.607044276873808,7389.514709341404,0.05663728456782,0.0,0.6938284963457881,2.447177474581408,0.645450738252951,2.697313180377026,123.1361066431886,98.521674197418,1.2498377402362055,,0,0.5,0.3267374849497446,False,collision
grouped_reconfiguration-M1-t03-f38079057f,exp08-formal-20260728,main,grouped_reconfiguration,M1,3,44,0.0529135167606882,1.1096447125676518,1-5,5,247,17,12.349988222122192,0.994232378742506,34.83578681945801,0.9417346394798918,25.3858960236715,23335.77387910497,0.0701454234388366,0.0,0.6934695011362799,2.457730650903408,0.7899611537869742,10.446787678447931,166.98802036258638,98.51280960958132,1.6950894104470366,,1,0.25,0.3473003614360683,False,collision
grouped_reconfiguration-M1-t03-a64a6c09e7,exp08-formal-20260728,pilot,grouped_reconfiguration,M1,3,9003,0.0879434243882085,1.011828674642715,2-6,7,352,21,17.59998321533203,1.83420549307948,25.61017179489136,0.963224312574409,37.13939265396829,23335.71510380226,0.1487221315932572,0.0,0.6939213255319947,2.4623514452519246,0.8330752059801413,3.2542092976596715,123.14088236894436,98.40284274739778,1.2513955789371822,,0,0.625,0.2840914683595533,False,collision
grouped_reconfiguration-M1-t04-ab2d5449e4,exp08-formal-20260728,main,grouped_reconfiguration,M1,4,45,0.0562946724397458,1.1047254713532575,2-6,6,259,21,12.949987649917604,1.06002488255954,35.374497413635254,0.9560781926834422,39.61422571199805,23334.65666162764,0.089754556820425,0.0,0.6920799982383398,2.454244862557971,0.6700616272680643,3.067109373456371,124.4915998738133,98.76664207190592,1.260462006829984,,0,0.25,0.3414480765599306,False,collision
grouped_reconfiguration-M1-t05-3ebb3b6b01,exp08-formal-20260728,main,grouped_reconfiguration,M1,5,46,0.1645990684797774,1.073511094842516,2-6,8,321,21,16.04998469352722,1.1153123798367124,36.06106185913086,0.9747138815848512,10.74026550462242,4839.001141006424,0.1171052631578947,0.0,0.6937224942754482,2.4524670304972123,0.6800074253843441,3.449022207655167,127.71186046426185,98.40244885067544,1.297852461558788,,0,0.375,0.3291181005222466,False,collision
grouped_reconfiguration-M1-t06-77fd3676c7,exp08-formal-20260728,main,grouped_reconfiguration,M1,6,47,0.0705471806706723,1.0909069671620464,2-6,11,337,22,16.84998393058777,1.2233110054872356,36.42753648757935,0.9845515691910331,21.58922754103111,23350.906364492632,0.086596038691847,0.0,0.6931515599164175,2.4572223603764347,0.7116796073277973,3.3356825808238084,128.0591873605872,98.66768466523828,1.2978837782103534,,0,0.375,0.3286625350444297,False,collision
grouped_reconfiguration-M1-t07-f156bc8f2c,exp08-formal-20260728,main,grouped_reconfiguration,M1,7,48,0.123426477332792,1.0883674842348476,1-5,7,204,19,10.199990272521973,0.92037996575301,36.67764329910278,0.991285165572717,16.722469303913208,14268.494820424732,0.0747417593262714,0.0,0.693654926074396,2.459562121275034,0.6266300149816655,2.941977773800183,120.54183763396406,98.89726536131492,1.2188591584769517,,1,0.5,0.3308804013090971,False,collision
grouped_reconfiguration-M1-t08-e759b4d48f,exp08-formal-20260728,main,grouped_reconfiguration,M1,8,49,0.1357573104633261,1.0830463998258917,1-5,8,243,16,12.149988412857056,1.477540243426456,36.82023024559021,0.9951770637221646,32.73793733971774,14581.104792405324,0.0753388603763653,0.0,0.6942389872088366,2.45768101906504,0.6203818777227463,3.5637835996103573,120.25772913439508,98.47940874317904,1.221145929582203,,0,0.375,0.3285512768538552,False,collision
grouped_reconfiguration-M1-t09-07cb3530fc,exp08-formal-20260728,main,grouped_reconfiguration,M1,9,50,0.1517341378817704,1.0879189605981885,1-5,8,228,16,11.399989128112791,0.7908319358970317,36.77016258239746,0.9938663029994854,11.91834943815523,8056.068328280235,0.0750707283373906,0.0,0.6942295058989968,2.452195039027582,0.6238625109412249,3.075785277903024,121.34227546806312,98.41400238760755,1.232977752394945,,0,0.5,0.3242050990699459,False,collision
grouped_reconfiguration-M1-t10-d63c94a732,exp08-formal-20260728,main,grouped_reconfiguration,M1,10,51,0.1453785047699304,1.093727557778582,3-7,8,285,15,14.249986410140991,1.3650279335391755,35.39358568191528,0.9567234136102644,10.888866313561705,7821.968746051434,0.0825657894736842,0.0,0.694063960114738,2.45947694061901,0.6536402326174967,3.629059622625813,124.40392276266806,98.73345881044524,1.2599976164261255,,0,0.75,0.2251141298374623,False,collision
grouped_reconfiguration-M2-t01-0e1b50b094,exp08-formal-20260728,main,grouped_reconfiguration,M2,1,42,0.1383048835681932,1.1086526373599466,4-8,5,205,18,10.249990224838257,1.1458178009372677,36.941184282302856,0.9984324019385636,26.28724442829552,13139.657773127514,0.0500756728301638,0.0,0.691650672892186,2.450476397376815,0.6291156269304832,3.4341826353501586,119.76598757049987,98.607140102563,1.2145772349337909,,0,0.375,0.3254911637933579,False,collision
grouped_reconfiguration-M2-t01-4d1861c817,exp08-formal-20260728,pilot,grouped_reconfiguration,M2,1,9001,0.2021828779034201,1.1151083399007713,4-8,8,242,15,12.099988460540771,0.8057369002756372,36.49615454673767,0.9863965514234996,7.576625297890754,3157.2076334552867,0.0724294454312216,0.0,0.692298176321344,2.4527134348313053,0.6798284222174631,3.3808649202907164,122.75655917932832,98.45954072482948,1.2467716005542124,,0,0.5,0.3294767528332275,False,collision
grouped_reconfiguration-M2-t02-467e476b2d,exp08-formal-20260728,main,grouped_reconfiguration,M2,2,43,0.0983715765140604,1.092458328708685,1-5,8,207,17,10.349990129470823,0.7919846100785947,35.23978066444397,0.9524560191244432,19.444230165284093,23973.56722956337,0.0670438844660833,0.0,0.6921651825846442,2.447201998512841,0.65086286473123,3.025511570562064,127.00643474427652,98.61719189506312,1.287873161906921,,0,0.25,0.3305256867559915,False,collision
grouped_reconfiguration-M2-t02-1fceb71690,exp08-formal-20260728,pilot,grouped_reconfiguration,M2,2,9002,0.1098826121298677,1.0967369232645037,4-8,5,204,18,10.199990272521973,0.8711530400896697,36.4128532409668,0.984122436519603,21.65659284656255,22938.50565319605,0.0684210526315789,0.0,0.6930873050683817,2.4464091617830137,0.6331431124407242,2.6794757343189093,121.40708200739073,98.32264600194742,1.234782493597519,,0,0.5,0.3284855929769442,False,collision
grouped_reconfiguration-M2-t03-cde7ecf6e0,exp08-formal-20260728,main,grouped_reconfiguration,M2,3,44,0.1293124722537313,1.0810702107943315,1-5,6,294,18,14.699985980987549,1.0678115666724506,36.3726499080658,0.983058996949061,12.54211415423765,10964.681118825158,0.1004737465455981,0.0,0.6937402331210174,2.4618616822720707,0.6681309136087242,3.4083648456882805,127.78826237660574,98.18699160057204,1.3014785389947852,,0,0.375,0.3289856479655744,False,collision
grouped_reconfiguration-M2-t03-5366379ae2,exp08-formal-20260728,pilot,grouped_reconfiguration,M2,3,9003,0.1633735931136501,1.035743134707963,1-5,7,368,23,18.399982452392575,1.0629115921217052,25.54755067825317,0.9769202573987028,19.355922084181955,5901.552235652924,0.156232737985638,0.0,0.6942912302501156,2.4608070882973725,0.824254039772028,3.101886463149161,120.89116491482145,98.81190897076536,1.2234473169685294,,0,0.625,0.2789732904768516,False,collision
grouped_reconfiguration-M2-t04-3b2bde30cd,exp08-formal-20260728,main,grouped_reconfiguration,M2,4,45,0.1586625602371018,1.081259463004682,4-8,9,362,19,18.099982738494877,1.5826230846360363,36.38601326942444,0.9834868693026552,14.399539763838002,7023.992752641959,0.1043627031650983,0.0,0.6930554305601566,2.452330858038971,0.7307168282628158,3.860118507194462,129.65729103073986,98.13653160316078,1.321192922886668,,0,0.375,0.3309777464295138,False,collision
grouped_reconfiguration-M2-t05-7f9c495599,exp08-formal-20260728,main,grouped_reconfiguration,M2,5,46,0.159869638393551,1.076921620064024,3-7,8,334,20,16.699984073638916,1.293256380699744,36.29511213302612,0.981058449288744,15.72438485088515,5601.04570656279,0.1054674649648003,0.0,0.6934829879469925,2.4611862781017244,0.6547009830374395,3.18647301736595,125.39233614321108,98.6171316698282,1.2715066238493602,,0,0.25,0.3304999974809642,False,collision
grouped_reconfiguration-M2-t06-3992b37e6e,exp08-formal-20260728,main,grouped_reconfiguration,M2,6,47,0.2241664082020854,1.0734430612826256,1-5,11,435,27,21.749979257583615,1.3384231179899286,35.37741994857788,0.9561589431336314,9.499597152402377,2473.07920901873,0.1321139548654517,0.0,0.6934616478655318,2.4504154641708387,0.7349719955381604,3.3233024274064835,132.47110368135833,98.77319973951312,1.3411644457273235,,0,0.375,0.3298933675676779,False,collision
grouped_reconfiguration-M2-t07-a40453cec3,exp08-formal-20260728,main,grouped_reconfiguration,M2,7,48,0.124660696986728,1.0988902551870463,4-8,5,151,17,7.549992799758911,0.8643508215236402,36.21412920951843,0.9788588732470828,21.459310265351583,11294.65482498867,0.0582933087703138,0.0,0.6920930946414633,2.451338962760919,0.6327248528508947,2.715605621255305,120.02341190098268,98.21217874848156,1.2220827745646394,,0,0.5,0.3252557563394599,False,collision
grouped_reconfiguration-M2-t08-bd2600989d,exp08-formal-20260728,main,grouped_reconfiguration,M2,8,49,0.1400178604100341,1.0881649368007096,2-6,9,270,18,13.499987125396729,1.0834778858998046,36.22863173484802,0.9791698063037833,18.346623179316715,15660.822964417708,0.0847535697835099,0.0,0.6931234304364785,2.4623625689133988,0.6739297777636621,3.324293394991368,126.09496896950075,98.89126129888491,1.275087073552399,,0,0.375,0.326769586041107,False,collision
grouped_reconfiguration-M2-t09-364447f8d9,exp08-formal-20260728,main,grouped_reconfiguration,M2,9,50,0.1074069700646637,1.0719534156432993,2-6,6,238,19,11.899988651275637,0.9382838918436928,26.70140290260315,0.9530589507417916,32.973897997349454,22236.16409024618,0.1068504954760879,0.0,0.694786025938505,2.457654981912245,0.7546072845493828,3.0796169307750176,117.745512663157,98.72895169191408,1.192613824469488,,0,0.625,0.2775220976438112,False,collision
grouped_reconfiguration-M2-t10-3c8e31e530,exp08-formal-20260728,main,grouped_reconfiguration,M2,10,51,0.139888188501485,1.1037014798178384,2-6,7,236,18,11.799988746643066,1.109501224618323,35.852635860443115,0.9689901708782064,21.090451996760248,9944.027622118638,0.0715459985532978,0.0,0.6924986680470098,2.453667369833156,0.7089813287332641,3.862376672533228,128.1553994386449,98.21890630235612,1.3047935907994392,,0,0.5,0.3316656735326631,False,collision
grouped_reconfiguration-M3-t01-5fa7052e1b,exp08-formal-20260728,main,grouped_reconfiguration,M3,1,42,0.181533598367483,1.1117461102915736,3-7,8,279,25,13.949986696243286,1.1081483027224028,29.58881449699402,0.9498062882267436,11.968830733958844,3659.983690559605,0.1076564321803342,0.0735328410415857,2.56451123138284,27.64165921456169,0.7833486933244985,3.423057585661763,135.49133021177283,97.92797492931648,1.3835814567754436,,1,0.0,0.4271497054542934,False,collision
grouped_reconfiguration-M3-t01-931a42ff6b,exp08-formal-20260728,pilot,grouped_reconfiguration,M3,1,9001,0.1063320345535414,1.1238452765814713,4-8,7,246,20,12.299988269805908,1.5229351527933794,20.042584896087646,0.5416737873096616,44.36076790415001,24337.312680899195,0.0759818432997829,0.0601276231826853,2.56214544212378,20.372964440066237,1.1626431888574904,10.282893753411928,228.7391055398876,98.5068693209009,2.322062482716161,,3,0.125,0.6871853012018956,False,collision
grouped_reconfiguration-M3-t02-d1c96cf317,exp08-formal-20260728,main,grouped_reconfiguration,M3,2,43,0.0853627494785571,1.0921616126069296,1-5,6,287,25,14.34998631477356,1.046415416149205,30.725900411605835,0.9709127795260152,31.640375057137994,24467.108052120424,0.1175164599601898,0.0831419384474046,2.5064764637368637,30.63129702861137,0.794923912219557,4.387322587989253,141.30144689373253,98.63514154442665,1.432566980502465,,0,0.125,0.3630510014895594,False,collision
